ID,# of Calls / Emails
73905,307.281
73906,316.155
73907,20.2551
73908,283.506
73909,307.997
73910,309.718
73911,26.8661
73912,302.156
73913,310.433
73914,307.281
73915,8.0965
73916,307.997
73917,300.01
73918,294.456
73919,6.66608
73920,288.734
73921,18.1095
73922,289.807
73923,251.061
73924,218.679
73925,251.776
73926,252.492
73927,212.957
73928,213.673
73929,120.904
73930,183.773
73931,77.5611
73932,6.66608
73933,151.724
73934,3.80524
73935,8.81171
73936,8.0965
73937,7.38129
73938,10.2421
73939,7.38129
73940,62.5904
73941,4.52045
73942,10.2421
73943,10.5997
73944,9.88453
73945,6.30847
73946,10.5997
73947,6.30848
73948,7.7389
73949,6.30847
73950,5.23566
73951,10.2421
73952,5.23566
73953,4.52045
73954,3.80524
73955,10.2421
73956,10.2421
73957,17.3942
73958,18.8247
73959,337.254
73960,18.8247
73961,334.817
73962,326.83
73963,314.124
73964,98.3022
73965,59.4694
73966,23.1159
73967,21.6855
73968,20.9703
73969,20.2551
73970,136.638
73971,19.1823
73972,17.7518
73973,16.3214
73974,15.6062
73975,276.809
73976,72.7401
73977,70.5945
73978,25.6192
73979,24.1887
73980,321.634
73981,25.6192
73982,319.488
73983,280.743
73984,142.718
73985,179.975
73986,106.527
73987,29.9104
73988,23.1159
73989,69.8399
73990,305.826
73991,76.6738
73992,187.485
73993,3.80524
73994,3.80524
73995,3.80524
73996,3.80524
73997,3.80524
73998,3.80524
73999,39.4435
74000,39.4435
74001,77.5611
74002,114.467
74003,114.467
74004,149.578
74005,149.578
74006,182.342
74007,182.7
74008,225.969
74009,225.969
74010,250.704
74011,250.704
74012,271.496
74013,271.496
74014,288.019
74015,288.019
74016,300.01
74017,300.01
74018,307.281
74019,307.281
74020,309.718
74021,309.718
74022,307.281
74023,307.281
74024,307.997
74025,300.01
74026,300.01
74027,288.019
74028,288.734
74029,250.704
74030,251.061
74031,212.242
74032,212.242
74033,182.343
74034,182.343
74035,149.578
74036,149.578
74037,114.467
74038,114.467
74039,115.182
74040,77.5611
74041,77.5611
74042,39.4435
74043,39.4435
74044,3.80524
74045,3.80524
74046,4.52045
74047,3.80524
74048,3.80524
74049,3.80524
74050,3.80524
74051,3.80524
74052,3.80524
74053,3.80524
74054,3.80524
74055,3.80524
74056,4.16284
74057,3.80524
74058,3.80524
74059,3.80524
74060,3.80524
74061,3.80524
74062,3.80524
74063,10.2421
74064,10.2421
74065,10.2421
74066,10.2421
74067,10.2421
74068,10.2421
74069,10.2421
74070,5.23566
74071,4.52045
74072,45.8804
74073,4.52045
74074,83.998
74075,120.904
74076,282.582
74077,13.4606
74078,586.221
74079,526.491
74080,371.275
74081,179.585
74082,24.3687
74083,5.95087
74084,40.874
74085,114.467
74086,156.015
74087,41.5892
74088,78.9915
74089,115.182
74090,149.578
74091,188.779
74092,80.0643
74093,116.255
74094,150.651
74095,232.405
74096,284.624
74097,92.9347
74098,116.97
74099,151.366
74100,183.415
74101,225.969
74102,226.684
74103,250.704
74104,277.933
74105,184.846
74106,251.419
74107,271.496
74108,294.456
74109,228.114
74110,252.134
74111,272.212
74112,288.019
74113,306.447
74114,272.927
74115,288.734
74116,300.01
74117,313.718
74118,273.642
74119,289.449
74120,300.725
74121,307.281
74122,316.155
74123,290.164
74124,301.441
74125,307.997
74126,313.718
74127,6.66608
74128,302.156
74129,308.712
74130,310.433
74131,307.281
74132,306.447
74133,151.614
74134,13.4606
74135,202.761
74136,8.81171
74137,8.0965
74138,7.38129
74139,309.427
74140,307.997
74141,300.01
74142,294.456
74143,24.5463
74144,8.81171
74145,8.0965
74146,7.38129
74147,288.734
74148,257.141
74149,289.807
74150,251.061
74151,218.679
74152,76.8946
74153,251.776
74154,212.242
74155,188.779
74156,9.88453
74157,252.492
74158,212.957
74159,182.343
74160,156.015
74161,9.88453
74162,183.058
74163,149.578
74164,120.904
74165,10.5997
74166,9.88453
74167,150.294
74168,114.467
74169,83.998
74170,9.88453
74171,9.16932
74172,151.009
74173,115.182
74174,45.8804
74175,24.5463
74176,23.8311
74177,20.2551
74178,18.1094
74179,13.4606
74180,9.88453
74181,115.897
74182,78.2763
74183,10.2421
74184,10.5997
74185,78.9915
74186,40.1587
74187,4.52045
74188,10.2421
74189,5.23566
74190,4.52045
74191,3.80524
74192,10.2421
74193,3.80524
74194,10.2421
74195,54.2612
74196,5.23566
74197,3.80524
74198,10.2421
74199,5.59326
74200,10.2421
74201,7.7389
74202,6.30848
74203,5.59326
74204,3.80524
74205,10.2421
74206,10.2421
74207,10.2421
74208,16.3214
74209,17.0366
74210,326.115
74211,313.409
74212,274.663
74213,275.378
74214,235.844
74215,335.532
74216,236.559
74217,205.944
74218,172.465
74219,136.638
74220,137.353
74221,99.7326
74222,23.1159
74223,100.805
74224,25.6192
74225,24.904
74226,330.049
74227,25.6192
74228,24.1887
74229,23.4735
74230,21.6855
74231,20.9703
74232,20.2551
74233,19.5399
74234,18.8247
74235,330.764
74236,25.6192
74237,318.773
74238,319.488
74239,241.208
74240,210.593
74241,177.829
74242,142.718
74243,66.2639
74244,67.6943
74245,32.0561
74246,72.7401
74247,72.0249
74248,250.148
74249,219.533
74250,186.769
74251,77.7466
74252,79.177
74253,77.7466
74254,74.8857
74255,344.472
74256,76.3162
74257,99.7326
74258,3.80524
74259,3.80524
74260,3.80524
74261,3.80524
74262,3.80524
74263,39.4435
74264,39.4435
74265,77.5611
74266,77.5611
74267,114.467
74268,114.467
74269,149.578
74270,149.578
74271,182.342
74272,182.7
74273,183.415
74274,225.969
74275,225.969
74276,250.704
74277,250.704
74278,271.496
74279,271.496
74280,288.019
74281,288.019
74282,300.01
74283,300.01
74284,307.281
74285,307.281
74286,307.997
74287,309.718
74288,309.718
74289,307.281
74290,307.281
74291,300.01
74292,300.01
74293,288.019
74294,288.734
74295,250.704
74296,251.061
74297,212.242
74298,212.242
74299,182.343
74300,182.343
74301,149.578
74302,149.578
74303,114.467
74304,114.467
74305,77.5611
74306,77.5611
74307,39.4435
74308,39.4435
74309,3.80524
74310,3.80524
74311,3.80524
74312,3.80524
74313,3.80524
74314,3.80524
74315,3.80524
74316,3.80524
74317,3.80524
74318,4.16284
74319,3.80524
74320,3.80524
74321,3.80524
74322,3.80524
74323,3.80524
74324,3.80524
74325,3.80524
74326,3.80524
74327,10.2421
74328,10.2421
74329,10.2421
74330,10.2421
74331,10.2421
74332,5.95087
74333,5.23566
74334,45.8804
74335,602.028
74336,387.082
74337,77.5611
74338,120.904
74339,179.585
74340,114.467
74341,156.015
74342,80.1622
74343,149.578
74344,188.779
74345,122.119
74346,8.45411
74347,7.7389
74348,116.255
74349,195.931
74350,284.624
74351,92.9347
74352,9.16932
74353,7.7389
74354,90.0737
74355,116.97
74356,225.969
74357,257.141
74358,8.45411
74359,248.284
74360,152.082
74361,184.13
74362,226.684
74363,250.704
74364,277.933
74365,15.9638
74366,23.6284
74367,213.888
74368,367.674
74369,251.419
74370,271.496
74371,294.456
74372,331.483
74373,389.782
74374,228.114
74375,272.212
74376,288.019
74377,306.447
74378,228.829
74379,252.849
74380,288.734
74381,300.01
74382,313.718
74383,253.565
74384,289.449
74385,307.281
74386,316.155
74387,218.055
74388,274.357
74389,290.164
74390,301.441
74391,309.718
74392,313.718
74393,6.66608
74394,302.156
74395,308.712
74396,306.447
74397,19.5399
74398,16.3214
74399,14.1758
74400,202.761
74401,74.3127
74402,309.427
74403,311.148
74404,307.997
74405,300.01
74406,294.456
74407,17.0366
74408,14.891
74409,136.316
74410,10.2421
74411,9.52692
74412,8.81171
74413,8.0965
74414,309.427
74415,301.441
74416,288.734
74417,257.141
74418,93.7624
74419,10.5997
74420,8.45411
74421,7.7389
74422,302.513
74423,289.807
74424,251.061
74425,218.679
74426,15.9638
74427,9.16932
74428,7.7389
74429,47.8244
74430,290.522
74431,251.776
74432,212.242
74433,188.779
74434,252.492
74435,212.957
74436,182.343
74437,156.015
74438,10.5997
74439,11.2245
74440,213.673
74441,149.578
74442,120.904
74443,8.45411
74444,214.388
74445,183.773
74446,150.294
74447,114.467
74448,83.998
74449,151.009
74450,45.8804
74451,151.724
74452,115.897
74453,78.2763
74454,39.4435
74455,10.2421
74456,3.80524
74457,10.2421
74458,3.80524
74459,10.2421
74460,23.8311
74461,10.2421
74462,21.6855
74463,20.9703
74464,19.1823
74465,15.6062
74466,10.2421
74467,54.2612
74468,12.0302
74469,10.9573
74470,8.81171
74471,8.0965
74472,10.2421
74473,3.80524
74474,10.2421
74475,3.80524
74476,10.2421
74477,10.2421
74478,15.6062
74479,14.891
74480,21.6855
74481,23.4735
74482,18.8247
74483,25.6192
74484,19.5399
74485,26.3344
74486,24.1887
74487,22.4007
74488,263.875
74489,26.3344
74490,23.1159
74491,22.4007
74492,83.1107
74493,86.6867
74494,80.2498
74495,77.7466
74496,79.177
74497,77.0314
74498,74.8857
74499,186.769
74500,151.658
74501,35.9897
74502,83.8259
74503,35.2745
74504,3.80524
74505,3.80524
74506,3.80524
74507,3.80524
74508,3.80524
74509,3.80524
74510,39.4435
74511,39.4435
74512,77.5611
74513,77.5611
74514,114.467
74515,114.467
74516,149.578
74517,149.578
74518,182.342
74519,182.7
74520,225.969
74521,225.969
74522,250.704
74523,250.704
74524,271.496
74525,271.496
74526,288.019
74527,288.019
74528,300.01
74529,300.01
74530,307.281
74531,307.281
74532,309.718
74533,309.718
74534,307.281
74535,307.281
74536,300.01
74537,300.01
74538,288.019
74539,288.734
74540,289.807
74541,250.704
74542,251.061
74543,212.242
74544,212.242
74545,182.343
74546,182.343
74547,149.578
74548,149.578
74549,114.467
74550,114.467
74551,77.5611
74552,77.5611
74553,39.4435
74554,39.4435
74555,40.1587
74556,3.80524
74557,3.80524
74558,3.80524
74559,3.80524
74560,3.80524
74561,3.80524
74562,3.80524
74563,3.80524
74564,3.80524
74565,3.80524
74566,3.80524
74567,4.16284
74568,3.80524
74569,3.80524
74570,3.80524
74571,3.80524
74572,3.80524
74573,3.80524
74574,3.80524
74575,10.2421
74576,10.2421
74577,10.2421
74578,10.2421
74579,10.2421
74580,10.2421
74581,10.2421
74582,4.52045
74583,3.80524
74584,45.8804
74585,83.998
74586,12.0302
74587,113.901
74588,602.028
74589,542.298
74590,40.1588
74591,120.904
74592,179.585
74593,5.95087
74594,156.015
74595,149.578
74596,188.779
74597,7.02369
74598,80.0643
74599,116.255
74600,150.651
74601,182.7
74602,232.405
74603,15.9638
74604,499.57
74605,92.9347
74606,8.45411
74607,90.0737
74608,116.97
74609,151.366
74610,225.969
74611,257.141
74612,163.883
74613,152.082
74614,184.13
74615,226.684
74616,277.933
74617,184.846
74618,227.399
74619,251.419
74620,271.496
74621,294.456
74622,10.5997
74623,9.88453
74624,228.114
74625,252.134
74626,272.212
74627,288.019
74628,306.447
74629,252.849
74630,272.927
74631,288.734
74632,300.01
74633,313.718
74634,19.5399
74635,273.642
74636,300.725
74637,307.281
74638,316.155
74639,147.906
74640,274.357
74641,290.164
74642,301.441
74643,307.997
74644,309.718
74645,313.718
74646,13.4606
74647,12.0302
74648,26.8661
74649,7.38129
74650,6.66608
74651,302.156
74652,308.712
74653,310.433
74654,307.281
74655,306.447
74656,15.6062
74657,12.0302
74658,144.462
74659,202.761
74660,74.3127
74661,302.871
74662,309.427
74663,311.148
74664,307.997
74665,300.01
74666,294.456
74667,10.9573
74668,10.2421
74669,9.52692
74670,309.427
74671,301.441
74672,288.734
74673,257.141
74674,12.0302
74675,9.88453
74676,9.16932
74677,8.45411
74678,302.513
74679,289.807
74680,218.679
74681,8.45411
74682,7.7389
74683,47.8244
74684,290.522
74685,251.776
74686,212.242
74687,188.779
74688,27.0315
74689,252.492
74690,212.957
74691,182.343
74692,156.015
74693,183.058
74694,149.578
74695,120.904
74696,150.294
74697,114.467
74698,83.998
74699,6.66608
74700,184.488
74701,151.009
74702,77.5611
74703,45.8804
74704,78.2763
74705,39.4435
74706,10.2421
74707,10.2421
74708,3.80524
74709,10.2421
74710,41.5891
74711,3.80524
74712,10.2421
74713,4.52045
74714,10.2421
74715,7.02369
74716,6.30848
74717,6.30847
74718,5.23566
74719,5.95087
74720,5.23566
74721,4.52045
74722,10.2421
74723,4.52045
74724,17.0366
74725,15.6062
74726,258.822
74727,318.058
74728,239.778
74729,140.572
74730,102.951
74731,28.48
74732,27.7648
74733,26.3344
74734,24.904
74735,76.3162
74736,74.1705
74737,73.4553
74738,71.3097
74739,288.967
74740,219.533
74741,186.054
74742,36.7049
74743,35.2745
74744,151.658
74745,75.204
74746,63.403
74747,25.6192
74748,20.9703
74749,241.923
74750,344.763
74751,323.064
74752,32.0561
74753,3.80524
74754,3.80524
74755,3.80524
74756,3.80524
74757,3.80524
74758,3.80524
74759,39.4435
74760,77.5611
74761,114.467
74762,114.467
74763,149.578
74764,149.578
74765,182.342
74766,182.7
74767,225.969
74768,225.969
74769,250.704
74770,250.704
74771,271.496
74772,271.496
74773,288.019
74774,288.019
74775,288.734
74776,300.01
74777,300.01
74778,300.725
74779,307.281
74780,307.281
74781,309.718
74782,309.718
74783,310.433
74784,307.281
74785,307.281
74786,300.01
74787,300.01
74788,288.019
74789,288.734
74790,250.704
74791,251.061
74792,212.242
74793,212.242
74794,182.343
74795,182.343
74796,149.578
74797,149.578
74798,114.467
74799,114.467
74800,77.5611
74801,77.5611
74802,39.4435
74803,39.4435
74804,3.80524
74805,3.80524
74806,3.80524
74807,3.80524
74808,3.80524
74809,3.80524
74810,3.80524
74811,3.80524
74812,3.80524
74813,3.80524
74814,3.80524
74815,3.80524
74816,3.80524
74817,3.80524
74818,10.2421
74819,10.2421
74820,10.2421
74821,10.2421
74822,10.2421
74823,10.2421
74824,10.2421
74825,10.2421
74826,6.66608
74827,3.80524
74828,560.131
74829,5.23566
74830,4.52045
74831,3.80524
74832,45.8804
74833,309.665
74834,83.998
74835,298.389
74836,116.047
74837,602.028
74838,387.082
74839,120.904
74840,100.24
74841,586.221
74842,371.275
74843,179.585
74844,24.3687
74845,5.95087
74846,40.874
74847,114.467
74848,156.015
74849,7.38129
74850,41.5892
74851,78.9915
74852,149.578
74853,188.779
74854,15.2486
74855,122.119
74856,7.02369
74857,80.0643
74858,150.651
74859,182.7
74860,232.405
74861,116.97
74862,225.969
74863,257.141
74864,248.284
74865,250.704
74866,277.933
74867,271.496
74868,294.456
74869,18.1095
74870,16.679
74871,331.483
74872,272.212
74873,288.019
74874,306.447
74875,294.081
74876,252.849
74877,300.01
74878,313.718
74879,314.367
74880,307.281
74881,316.155
74882,18.8247
74883,223.776
74884,12.0302
74885,11.3149
74886,147.906
74887,7.38129
74888,301.441
74889,309.718
74890,313.718
74891,26.8661
74892,110.503
74893,8.0965
74894,307.281
74895,306.447
74896,144.462
74897,74.3127
74898,8.81171
74899,8.0965
74900,7.38129
74901,302.871
74902,309.427
74903,311.148
74904,307.997
74905,300.01
74906,294.456
74907,301.441
74908,288.734
74909,257.141
74910,251.061
74911,218.679
74912,290.522
74913,212.242
74914,188.779
74915,10.5997
74916,8.45411
74917,27.7468
74918,27.0315
74919,182.343
74920,156.015
74921,183.058
74922,149.578
74923,120.904
74924,28.48
74925,18.8247
74926,18.1094
74927,14.891
74928,13.4606
74929,10.5997
74930,150.294
74931,114.467
74932,83.998
74933,9.88453
74934,9.16932
74935,77.5611
74936,45.8804
74937,9.88453
74938,151.724
74939,39.4435
74940,10.2421
74941,152.439
74942,116.612
74943,40.1587
74944,3.80524
74945,10.2421
74946,3.80524
74947,10.2421
74948,4.52045
74949,3.80524
74950,5.95087
74951,4.52045
74952,3.80524
74953,62.5904
74954,5.95087
74955,42.3953
74956,7.02368
74957,63.5531
74958,8.45411
74959,9.16932
74960,9.88453
74961,8.81171
74962,7.38129
74963,6.66608
74964,5.23566
74965,5.95087
74966,21.6855
74967,20.9703
74968,21.6855
74969,19.8975
74970,18.4671
74971,26.3344
74972,24.904
74973,82.3954
74974,80.2498
74975,79.177
74976,78.4618
74977,73.4553
74978,321.634
74979,83.1107
74980,71.6673
74981,31.3408
74982,140.572
74983,75.6009
74984,219.533
74985,31.3408
74986,76.3161
74987,73.0977
74988,83.1107
74989,75.6009
74990,33.8441
74991,216.673
74992,3.80524
74993,3.80524
74994,3.80524
74995,3.80524
74996,3.80524
74997,3.80524
74998,39.4435
74999,77.5611
75000,114.467
75001,114.467
75002,149.578
75003,182.342
75004,182.7
75005,225.969
75006,250.704
75007,271.496
75008,271.496
75009,288.019
75010,288.019
75011,300.01
75012,300.01
75013,307.281
75014,307.281
75015,309.718
75016,309.718
75017,307.281
75018,307.281
75019,309.427
75020,300.01
75021,300.01
75022,288.019
75023,288.734
75024,250.704
75025,251.061
75026,212.242
75027,212.957
75028,182.343
75029,149.578
75030,149.578
75031,114.467
75032,114.467
75033,77.5611
75034,39.4435
75035,39.4435
75036,3.80524
75037,3.80524
75038,3.80524
75039,3.80524
75040,3.80524
75041,3.80524
75042,3.80524
75043,3.80524
75044,3.80524
